caseref3,hearingref3,hearingstatus,timestamp,versionnumber
1704967829944310,2900075300,HEARING_REQUESTED,2024-02-04T22:33:57.518420662,1
1704968082541033,2900075009,HEARING_REQUESTED,2024-02-04T22:31:08.765348077,1
1704968304994606,2900075127,HEARING_REQUESTED,2024-02-04T22:32:19.417657879,1
1704968239163475,2900075301,HEARING_REQUESTED,2024-02-04T22:34:00.062299453,1
1704968075893854,2900075125,HEARING_REQUESTED,2024-02-04T22:32:19.279013908,1
1704967951287082,2900075302,HEARING_REQUESTED,2024-02-04T22:34:01.791865214,1
1704968379914380,2900075131,HEARING_REQUESTED,2024-02-04T22:32:20.611245119,1
1704968210285347,2900075137,HEARING_REQUESTED,2024-02-04T22:32:22.139229696,1
1704968151683286,2900075303,HEARING_REQUESTED,2024-02-04T22:34:02.617477701,1
1704968298029161,2900075199,HEARING_REQUESTED,2024-02-04T22:32:54.67997348,1
1704968376836495,2900075305,HEARING_REQUESTED,2024-02-04T22:34:04.46500549,1
1704968193966277,2900075059,HEARING_REQUESTED,2024-02-04T22:31:37.743767405,1
1704968603268637,2900075306,HEARING_REQUESTED,2024-02-04T22:34:05.263217679,1
1704967945047428,2900075142,HEARING_REQUESTED,2024-02-04T22:32:28.47359223,1
1704967985682746,2900075141,HEARING_REQUESTED,2024-02-04T22:32:28.173777728,1
1704968200573884,2900075144,HEARING_REQUESTED,2024-02-04T22:32:28.877580054,1
1704968067648290,2900075198,HEARING_REQUESTED,2024-02-04T22:32:54.608492245,1
1704968207022695,2900075307,HEARING_REQUESTED,2024-02-04T22:34:06.774521836,1
1704967762765466,2900074608,HEARING_REQUESTED,2024-02-04T22:27:28.139381671,1
1704968119513849,2900075309,HEARING_REQUESTED,2024-02-04T22:34:07.30195472,1
1704968132874293,2900075310,HEARING_REQUESTED,2024-02-04T22:34:07.387019541,1
1704968444058866,2900075311,HEARING_REQUESTED,2024-02-04T22:34:07.427768824,1
1704968399591382,2900075312,HEARING_REQUESTED,2024-02-04T22:34:07.489360873,1
1704968491214008,2900075313,HEARING_REQUESTED,2024-02-04T22:34:07.536572046,1
1704968446947744,2900075314,HEARING_REQUESTED,2024-02-04T22:34:07.603141133,1
1704967771306468,2900075145,HEARING_REQUESTED,2024-02-04T22:32:28.919464312,1
1704968563905251,2900075315,HEARING_REQUESTED,2024-02-04T22:34:07.976931757,1
1704968437243996,2900075316,HEARING_REQUESTED,2024-02-04T22:34:07.996783981,1
1704968155532281,2900075317,HEARING_REQUESTED,2024-02-04T22:34:08.04424645,1
1704967903139191,2900075318,HEARING_REQUESTED,2024-02-04T22:34:08.060586638,1
1704968330343414,2900075319,HEARING_REQUESTED,2024-02-04T22:34:08.156022253,1
1704968164972932,2900075030,HEARING_REQUESTED,2024-02-04T22:31:19.977884546,1
1704968203803742,2900075320,HEARING_REQUESTED,2024-02-04T22:34:08.753569519,1
1704968440656630,2900075321,HEARING_REQUESTED,2024-02-04T22:34:09.213679934,1
1704968393767715,2900075322,HEARING_REQUESTED,2024-02-04T22:34:09.507208101,1
1704968233373120,2900075126,HEARING_REQUESTED,2024-02-04T22:32:19.347267393,1
1704967811576989,2900075152,HEARING_REQUESTED,2024-02-04T22:32:30.594063281,1
1704968396729787,2900075148,HEARING_REQUESTED,2024-02-04T22:32:29.424389441,1
1704968326903585,2900075323,HEARING_REQUESTED,2024-02-04T22:34:10.688342078,1
1704968197380467,2900075149,HEARING_REQUESTED,2024-02-04T22:32:29.704361238,1
1704967982029545,2900074969,HEARING_REQUESTED,2024-02-04T22:30:50.028339315,1
1704968054879254,2900075161,HEARING_REQUESTED,2024-02-04T22:32:35.305188284,1
1704968148756963,2900075159,HEARING_REQUESTED,2024-02-04T22:32:35.200381429,1
1704968037648917,2900075211,HEARING_REQUESTED,2024-02-04T22:33:01.920899198,1
1704967923428285,2900075157,HEARING_REQUESTED,2024-02-04T22:32:34.471170592,1
1704967878347316,2900074974,HEARING_REQUESTED,2024-02-04T22:30:54.879851242,1
1704967941392943,2900075213,HEARING_REQUESTED,2024-02-04T22:33:02.246290784,1
1704968139675610,2900075325,HEARING_REQUESTED,2024-02-04T22:34:15.376995622,1
1704967954024193,2900075025,HEARING_REQUESTED,2024-02-04T22:31:19.3239004,1
1704967881492364,2900075048,HEARING_REQUESTED,2024-02-04T22:31:28.039661866,1
1704968114313112,2900075326,HEARING_REQUESTED,2024-02-04T22:34:15.514078426,1
1704968573744369,2900075327,HEARING_REQUESTED,2024-02-04T22:34:15.790600432,1
1704968059892971,2900075328,HEARING_REQUESTED,2024-02-04T22:34:16.077645396,1
1704968085627193,2900075329,HEARING_REQUESTED,2024-02-04T22:34:16.15936298,1
1704968405549572,2900075168,HEARING_REQUESTED,2024-02-04T22:32:36.168875117,1
1704968099572161,2900074836,HEARING_REQUESTED,2024-02-04T22:29:37.121967787,1
1704968408924293,2900075170,HEARING_REQUESTED,2024-02-04T22:32:37.270875201,1
1704968504355319,2900075331,HEARING_REQUESTED,2024-02-04T22:34:16.878036239,1
1704968190902523,2900075330,HEARING_REQUESTED,2024-02-04T22:34:16.750922314,1
1704968622609084,2900075332,HEARING_REQUESTED,2024-02-04T22:34:17.086070259,1
1704967887230909,2900075333,HEARING_REQUESTED,2024-02-04T22:34:17.523015788,1
1704968456358428,2900075171,HEARING_REQUESTED,2024-02-04T22:32:38.292877481,1
1704968220403609,2900075334,HEARING_REQUESTED,2024-02-04T22:34:18.135540757,1
1704968230507514,2900075335,HEARING_REQUESTED,2024-02-04T22:34:18.19470072,1
1704968270770220,2900075224,HEARING_REQUESTED,2024-02-04T22:33:09.07560929,1
1704968625364059,2900075336,HEARING_REQUESTED,2024-02-04T22:34:19.072974516,1
1704968200573884,2900075337,HEARING_REQUESTED,2024-02-04T22:34:19.457075702,1
1704968025863866,2900075338,HEARING_REQUESTED,2024-02-04T22:34:20.338623566,1
1704967820734249,2900075339,HEARING_REQUESTED,2024-02-04T22:34:20.380182903,1
1704968071909936,2900075340,HEARING_REQUESTED,2024-02-04T22:34:21.518778723,1
1704968216759287,2900075228,HEARING_REQUESTED,2024-02-04T22:33:10.669748765,1
1704967912637441,2900074864,HEARING_REQUESTED,2024-02-04T22:29:52.87761097,1
1704968051968050,2900075172,HEARING_REQUESTED,2024-02-04T22:32:41.451994719,1
1704967969333308,2900074992,HEARING_REQUESTED,2024-02-04T22:31:03.551072194,1
1704968356043948,2900075106,HEARING_REQUESTED,2024-02-04T22:32:04.67029373,1
1704967797253140,2900075341,HEARING_REQUESTED,2024-02-04T22:34:25.342842204,1
1704967843071314,2900075342,HEARING_REQUESTED,2024-02-04T22:34:25.49040141,1
1704967861475348,2900074995,HEARING_REQUESTED,2024-02-04T22:31:03.803380212,1
1704968048896950,2900075343,HEARING_REQUESTED,2024-02-04T22:34:26.10112903,1
1704968450336099,2900075344,HEARING_REQUESTED,2024-02-04T22:34:26.358961715,1
1704967850403475,2900075186,HEARING_REQUESTED,2024-02-04T22:32:47.753028303,1
1704967899349531,2900075345,HEARING_REQUESTED,2024-02-04T22:34:26.627624341,1
1704968353059715,2900075058,HEARING_REQUESTED,2024-02-04T22:31:36.102908106,1
1704967783782888,2900075346,HEARING_REQUESTED,2024-02-04T22:34:26.680042095,1
1704968514593792,2900075348,HEARING_REQUESTED,2024-02-04T22:34:26.932540095,1
1704968226918105,2900075349,HEARING_REQUESTED,2024-02-04T22:34:27.913471938,1
1704967853215348,2900075350,HEARING_REQUESTED,2024-02-04T22:34:27.920384425,1
1704968434318593,2900075351,HEARING_REQUESTED,2024-02-04T22:34:28.263845833,1
1704967871944523,2900075183,HEARING_REQUESTED,2024-02-04T22:32:46.956911261,1
1704967935544863,2900075352,HEARING_REQUESTED,2024-02-04T22:34:28.582288259,1
1704968363205399,2900075353,HEARING_REQUESTED,2024-02-04T22:34:28.616235733,1
1704968045043168,2900075354,HEARING_REQUESTED,2024-02-04T22:34:28.701696461,1
1704968320553246,2900075355,HEARING_REQUESTED,2024-02-04T22:34:29.610738834,1
1704968475928102,2900075356,HEARING_REQUESTED,2024-02-04T22:34:29.652330788,1
1704967931870254,2900075357,HEARING_REQUESTED,2024-02-04T22:34:30.122765184,1
1704968430097845,2900075358,HEARING_REQUESTED,2024-02-04T22:34:30.233683272,1
1704968482526758,2900075359,HEARING_REQUESTED,2024-02-04T22:34:30.344441126,1
1704968317559131,2900075360,HEARING_REQUESTED,2024-02-04T22:34:30.445343053,1
1704968187427724,2900075361,HEARING_REQUESTED,2024-02-04T22:34:30.928381939,1
1704967804934609,2900075362,HEARING_REQUESTED,2024-02-04T22:34:31.004703537,1
1704968267751233,2900075363,HEARING_REQUESTED,2024-02-04T22:34:31.525835932,1
1704968366814890,2900075364,HEARING_REQUESTED,2024-02-04T22:34:31.820763711,1
1704968648040470,2900075365,HEARING_REQUESTED,2024-02-04T22:34:32.103473596,1
1704968145610312,2900075366,HEARING_REQUESTED,2024-02-04T22:34:32.25381064,1
1704968292396400,2900075367,HEARING_REQUESTED,2024-02-04T22:34:32.342194189,1
1704968168479728,2900075052,HEARING_REQUESTED,2024-02-04T22:31:29.685550691,1
1704968600509462,2900075369,HEARING_REQUESTED,2024-02-04T22:34:32.909207226,1
1704968295151489,2900075368,HEARING_REQUESTED,2024-02-04T22:34:32.869816539,1
1704968213755395,2900075370,HEARING_REQUESTED,2024-02-04T22:34:32.97446149,1
1704968419927194,2900075250,HEARING_REQUESTED,2024-02-04T22:33:23.990962458,1
1704968172665577,2900075258,HEARING_REQUESTED,2024-02-04T22:33:27.527999074,1
1704968370130226,2900075371,HEARING_REQUESTED,2024-02-04T22:34:36.531176729,1
1704967884269215,2900075201,HEARING_REQUESTED,2024-02-04T22:32:54.819798664,1
1704968414867700,2900075293,HEARING_REQUESTED,2024-02-04T22:33:54.772175366,1
1704968535216282,2900075373,HEARING_REQUESTED,2024-02-04T22:34:37.459098584,1
1704968587842399,2900075374,HEARING_REQUESTED,2024-02-04T22:34:38.038771764,1
1704967948392607,2900075375,HEARING_REQUESTED,2024-02-04T22:34:38.066718736,1
1704968136184293,2900075260,HEARING_REQUESTED,2024-02-04T22:33:28.796809338,1
1704968545712429,2900075376,HEARING_REQUESTED,2024-02-04T22:34:38.800846879,1
1704968245210401,2900075377,HEARING_REQUESTED,2024-02-04T22:34:38.885271431,1
1704968417369001,2900075378,HEARING_REQUESTED,2024-02-04T22:34:39.255627709,1
1704967874742247,2900075379,HEARING_REQUESTED,2024-02-04T22:34:39.6643079,1
1704968276775256,2900075380,HEARING_REQUESTED,2024-02-04T22:34:39.718606914,1
1704967920240543,2900075381,HEARING_REQUESTED,2024-02-04T22:34:39.981910459,1
1704968021982314,2900075076,HEARING_REQUESTED,2024-02-04T22:31:46.603977549,1
1704968616502485,2900075382,HEARING_REQUESTED,2024-02-04T22:34:40.201186537,1
1704967891953850,2900075212,HEARING_REQUESTED,2024-02-04T22:33:02.00551774,1
1704967978941463,2900075136,HEARING_REQUESTED,2024-02-04T22:32:22.058015782,1
1704968151683286,2900075383,HEARING_REQUESTED,2024-02-04T22:34:43.038310005,1
1704968075893854,2900075125,HEARING_REQUESTED,2024-02-04T22:32:19.279013908,1
1704968383674277,2900075086,HEARING_REQUESTED,2024-02-04T22:31:53.0696264,1
1704967975884286,2900075214,HEARING_REQUESTED,2024-02-04T22:33:02.38175378,1
1704968333517204,2900075264,HEARING_REQUESTED,2024-02-04T22:33:32.838909973,1
1704968669697125,2900075384,HEARING_REQUESTED,2024-02-04T22:34:46.33925946,1
1704968158424437,2900075217,HEARING_REQUESTED,2024-02-04T22:33:06.373962368,1
1704967928464525,2900075219,HEARING_REQUESTED,2024-02-04T22:33:06.528972513,1
1704968088894428,2900074963,HEARING_REQUESTED,2024-02-04T22:30:46.027768409,1
1704967895297122,2900075269,HEARING_REQUESTED,2024-02-04T22:33:37.332508064,1
1704967966231992,2900074924,HEARING_REQUESTED,2024-02-04T22:30:21.550615458,1
1704968376836495,2900075305,HEARING_REQUESTED,2024-02-04T22:34:04.46500549,1
1704968390418601,2900075387,HEARING_REQUESTED,2024-02-04T22:34:48.492951448,1
1704968034403464,2900075039,HEARING_REQUESTED,2024-02-04T22:31:23.880756242,1
1704968444058866,2900075388,HEARING_REQUESTED,2024-02-04T22:34:49.714786444,1
1704968092338776,2900075222,HEARING_REQUESTED,2024-02-04T22:33:08.191244218,1
1704968459095621,2900075389,HEARING_REQUESTED,2024-02-04T22:34:49.962763062,1
1704968301060062,2900075390,HEARING_REQUESTED,2024-02-04T22:34:50.240520074,1
1704968252101840,2900075391,HEARING_REQUESTED,2024-02-04T22:34:50.374390519,1
1704968336475269,2900075392,HEARING_REQUESTED,2024-02-04T22:34:50.458364026,1
1704968349860440,2900075393,HEARING_REQUESTED,2024-02-04T22:34:50.87187248,1
1704968634577592,2900075394,HEARING_REQUESTED,2024-02-04T22:34:50.982407571,1
1704968518587360,2900075395,HEARING_REQUESTED,2024-02-04T22:34:51.054722071,1
1704968236226374,2900075396,HEARING_REQUESTED,2024-02-04T22:34:51.082145212,1
1704968637814869,2900075397,HEARING_REQUESTED,2024-02-04T22:34:51.234473177,1
1704968279951094,2900075398,HEARING_REQUESTED,2024-02-04T22:34:52.380147614,1
1704968393767715,2900075399,HEARING_REQUESTED,2024-02-04T22:34:52.594678329,1
1704968510918134,2900075400,HEARING_REQUESTED,2024-02-04T22:34:53.093283331,1
1704968021982314,2900075401,HEARING_REQUESTED,2024-02-04T22:34:53.454616487,1
1704968116929766,2900075402,HEARING_REQUESTED,2024-02-04T22:34:54.025787351,1
1704968619558104,2900075403,HEARING_REQUESTED,2024-02-04T22:34:54.833055353,1
1704968468867630,2900075404,HEARING_REQUESTED,2024-02-04T22:34:55.689194816,1
1704968522058143,2900075405,HEARING_REQUESTED,2024-02-04T22:34:55.756973171,1
1704968224074471,2900075278,HEARING_REQUESTED,2024-02-04T22:33:42.230285711,1
1704967954024193,2900075406,HEARING_REQUESTED,2024-02-04T22:34:56.793068651,1
1704968161133744,2900075408,HEARING_REQUESTED,2024-02-04T22:34:57.416882984,1
1704968573744369,2900075327,HEARING_REQUESTED,2024-02-04T22:34:15.790600432,1
1704968095637729,2900075087,HEARING_REQUESTED,2024-02-04T22:31:53.652923416,1
1704967957896373,2900074987,HEARING_REQUESTED,2024-02-04T22:30:59.572472017,1
1704967938646152,2900075410,HEARING_REQUESTED,2024-02-04T22:34:58.776772579,1
1704968177497083,2900075238,HEARING_REQUESTED,2024-02-04T22:33:17.322009869,1
1704968692853281,2900075411,HEARING_REQUESTED,2024-02-04T22:34:59.092694798,1
1704968644730801,2900075412,HEARING_REQUESTED,2024-02-04T22:34:59.776016086,1
1704968200573884,2900075413,HEARING_REQUESTED,2024-02-04T22:35:00.178082437,1
1704968527759067,2900075414,HEARING_REQUESTED,2024-02-04T22:35:00.26643459,1
1704968323973342,2900075075,HEARING_REQUESTED,2024-02-04T22:31:45.285464827,1
1704968479305620,2900075240,HEARING_REQUESTED,2024-02-04T22:33:19.750504845,1
1704968531222110,2900075415,HEARING_REQUESTED,2024-02-04T22:35:00.809905256,1
1704968242451099,2900075416,HEARING_REQUESTED,2024-02-04T22:35:00.871548524,1
1704968311098714,2900075417,HEARING_REQUESTED,2024-02-04T22:35:01.347744975,1
1704968423598106,2900075418,HEARING_REQUESTED,2024-02-04T22:35:01.570184245,1
1704968462542429,2900075420,HEARING_REQUESTED,2024-02-04T22:35:01.876949863,1
1704968063962018,2900075419,HEARING_REQUESTED,2024-02-04T22:35:01.876729669,1
1704968308044614,2900075421,HEARING_REQUESTED,2024-02-04T22:35:02.008416935,1
1704968577146736,2900075422,HEARING_REQUESTED,2024-02-04T22:35:02.585836896,1
1704968082541033,2900075423,HEARING_REQUESTED,2024-02-04T22:35:03.091771803,1
1704968183327498,2900075424,HEARING_REQUESTED,2024-02-04T22:35:03.172011865,1
1704967961080527,2900075425,HEARING_REQUESTED,2024-02-04T22:35:03.819762018,1
1704968180487519,2900075426,HEARING_REQUESTED,2024-02-04T22:35:04.083987147,1
1704968659933977,2900075427,HEARING_REQUESTED,2024-02-04T22:35:05.945801521,1
1704968494714947,2900075428,HEARING_REQUESTED,2024-02-04T22:35:06.390865007,1
1704968662949747,2900075429,HEARING_REQUESTED,2024-02-04T22:35:06.443521386,1
1704968126182091,2900075255,HEARING_REQUESTED,2024-02-04T22:33:26.503035982,1
1704968283410400,2900075122,HEARING_REQUESTED,2024-02-04T22:32:17.683250115,1
1704968079380387,2900074888,HEARING_REQUESTED,2024-02-04T22:30:07.952545909,1
1704968542320697,2900075433,HEARING_REQUESTED,2024-02-04T22:35:08.914760711,1
1704967857338096,2900075432,HEARING_REQUESTED,2024-02-04T22:35:08.861177933,1
1704968239163475,2900075431,HEARING_REQUESTED,2024-02-04T22:35:08.821261389,1
1704967861475348,2900075434,HEARING_REQUESTED,2024-02-04T22:35:09.162515285,1
1704968402718667,2900075436,HEARING_REQUESTED,2024-02-04T22:35:09.81332788,1
1704968497881669,2900075263,HEARING_REQUESTED,2024-02-04T22:33:32.838630609,1
1704968712319149,2900075439,HEARING_REQUESTED,2024-02-04T22:35:11.085158262,1
1704968353059715,2900075437,HEARING_REQUESTED,2024-02-04T22:35:10.082739928,1
1704968292396400,2900075440,HEARING_REQUESTED,2024-02-04T22:35:11.914055664,1
1704968557863078,2900075441,HEARING_REQUESTED,2024-02-04T22:35:12.511045814,1
1704968648040470,2900075442,HEARING_REQUESTED,2024-02-04T22:35:13.134247639,1
1704968379914380,2900075131,HEARING_REQUESTED,2024-02-04T22:32:20.611245119,1
1704968304994606,2900075127,HEARING_REQUESTED,2024-02-04T22:32:19.417657879,1
1704968551958825,2900075265,HEARING_REQUESTED,2024-02-04T22:33:34.087306604,1
1704967945047428,2900075443,HEARING_REQUESTED,2024-02-04T22:35:15.163317327,1
1704968549172554,2900075444,HEARING_REQUESTED,2024-02-04T22:35:15.365539805,1
1704967836679966,2900074735,HEARING_REQUESTED,2024-02-04T22:28:37.516494801,1
1704967951287082,2900075302,HEARING_REQUESTED,2024-02-04T22:34:01.791865214,1
1704968129147901,2900075268,HEARING_REQUESTED,2024-02-04T22:33:36.425855818,1
1704968386873355,2900075445,HEARING_REQUESTED,2024-02-04T22:35:17.165725666,1
1704968207022695,2900075446,HEARING_REQUESTED,2024-02-04T22:35:17.223126613,1
1704967985682746,2900075141,HEARING_REQUESTED,2024-02-04T22:32:28.173777728,1
1704968609531954,2900075447,HEARING_REQUESTED,2024-02-04T22:35:17.4132482,1
1704968132874293,2900075448,HEARING_REQUESTED,2024-02-04T22:35:18.065865621,1
1704968119513849,2900075309,HEARING_REQUESTED,2024-02-04T22:34:07.30195472,1
1704968197380467,2900075149,HEARING_REQUESTED,2024-02-04T22:32:29.704361238,1
1704968446947744,2900075314,HEARING_REQUESTED,2024-02-04T22:34:07.603141133,1
1704968414867700,2900075293,HEARING_REQUESTED,2024-02-04T22:33:54.772175366,1
1704968330343414,2900075450,HEARING_REQUESTED,2024-02-04T22:35:20.859129643,1
1704968103552837,2900075451,HEARING_REQUESTED,2024-02-04T22:35:20.951427762,1
1704968728298469,2900075453,HEARING_REQUESTED,2024-02-04T22:35:21.088964702,1
1704968326903585,2900075452,HEARING_REQUESTED,2024-02-04T22:35:21.06897527,1
1704968560471281,2900075274,HEARING_REQUESTED,2024-02-04T22:33:40.086830245,1
1704968233373120,2900075126,HEARING_REQUESTED,2024-02-04T22:32:19.347267393,1
1704968111246422,2900074801,HEARING_REQUESTED,2024-02-04T22:29:14.1710783,1
1704968030800341,2900075020,HEARING_REQUESTED,2024-02-04T22:31:17.565414698,1
1704968054879254,2900075454,HEARING_REQUESTED,2024-02-04T22:35:23.971440864,1
1704967891953850,2900075455,HEARING_REQUESTED,2024-02-04T22:35:24.135040001,1
1704968735316817,2900075456,HEARING_REQUESTED,2024-02-04T22:35:25.099211619,1
1704968567124842,2900075457,HEARING_REQUESTED,2024-02-04T22:35:25.467067752,1
1704968139675610,2900075458,HEARING_REQUESTED,2024-02-04T22:35:26.257882359,1
1704968114313112,2900075460,HEARING_REQUESTED,2024-02-04T22:35:26.517832966,1
1704967941392943,2900075213,HEARING_REQUESTED,2024-02-04T22:33:02.246290784,1
1704968099572161,2900075461,HEARING_REQUESTED,2024-02-04T22:35:26.870290884,1
1704968190902523,2900075462,HEARING_REQUESTED,2024-02-04T22:35:27.727175057,1
1704968405549572,2900075168,HEARING_REQUESTED,2024-02-04T22:32:36.168875117,1
1704968230507514,2900075335,HEARING_REQUESTED,2024-02-04T22:34:18.19470072,1
1704968741375633,2900075463,HEARING_REQUESTED,2024-02-04T22:35:29.091205443,1
1704968289368610,2900075044,HEARING_REQUESTED,2024-02-04T22:31:26.836471932,1
1704968504355319,2900075331,HEARING_REQUESTED,2024-02-04T22:34:16.878036239,1
1704968408924293,2900075170,HEARING_REQUESTED,2024-02-04T22:32:37.270875201,1
1704968524980047,2900075283,HEARING_REQUESTED,2024-02-04T22:33:48.755906328,1
1704968622609084,2900075332,HEARING_REQUESTED,2024-02-04T22:34:17.086070259,1
1704968041538161,2900074938,HEARING_REQUESTED,2024-02-04T22:30:27.412105749,1
1704968216759287,2900075465,HEARING_REQUESTED,2024-02-04T22:35:31.70346607,1
1704968625364059,2900075466,HEARING_REQUESTED,2024-02-04T22:35:31.849312244,1
1704968699245770,2900075468,HEARING_REQUESTED,2024-02-04T22:35:32.5663543,1
1704968051968050,2900075469,HEARING_REQUESTED,2024-02-04T22:35:33.33432757,1
1704967912637441,2900075470,HEARING_REQUESTED,2024-02-04T22:35:33.44808063,1
1704967846633177,2900075471,HEARING_REQUESTED,2024-02-04T22:35:33.973969897,1
1704968702595781,2900075472,HEARING_REQUESTED,2024-02-04T22:35:34.092864022,1
1704968122879740,2900075291,HEARING_REQUESTED,2024-02-04T22:33:54.204168086,1
1704968465811458,2900075475,HEARING_REQUESTED,2024-02-04T22:35:34.950191855,1
1704968255957339,2900075476,HEARING_REQUESTED,2024-02-04T22:35:35.059373747,1
1704968236226374,2900075477,HEARING_REQUESTED,2024-02-04T22:35:35.475263475,1
1704967969333308,2900074992,HEARING_REQUESTED,2024-02-04T22:31:03.551072194,1
1704968427194043,2900075478,HEARING_REQUESTED,2024-02-04T22:35:36.864705768,1
1704968373319081,2900075479,HEARING_REQUESTED,2024-02-04T22:35:37.08449528,1
1704967972458126,2900075297,HEARING_REQUESTED,2024-02-04T22:33:56.348769572,1
1704968756899915,2900075480,HEARING_REQUESTED,2024-02-04T22:35:38.109786309,1
1704968619558104,2900075481,HEARING_REQUESTED,2024-02-04T22:35:38.276792629,1
1704968226918105,2900075482,HEARING_REQUESTED,2024-02-04T22:35:38.549913031,1
1704968468867630,2900075484,HEARING_REQUESTED,2024-02-04T22:35:38.619289919,1
1704967935544863,2900075483,HEARING_REQUESTED,2024-02-04T22:35:38.60713133,1
1704968482526758,2900075485,HEARING_REQUESTED,2024-02-04T22:35:38.693822052,1
1704968715797812,2900075487,HEARING_REQUESTED,2024-02-04T22:35:38.798479452,1
1704968419927194,2900075488,HEARING_REQUESTED,2024-02-04T22:35:38.893955652,1
1704968709477975,2900075486,HEARING_REQUESTED,2024-02-04T22:35:38.750359032,1
1704968356043948,2900075106,HEARING_REQUESTED,2024-02-04T22:32:04.67029373,1
1704968475928102,2900075356,HEARING_REQUESTED,2024-02-04T22:34:29.652330788,1
1704967871944523,2900075489,HEARING_REQUESTED,2024-02-04T22:35:40.770666051,1
1704968434318593,2900075490,HEARING_REQUESTED,2024-02-04T22:35:40.81354529,1
1704968320553246,2900075491,HEARING_REQUESTED,2024-02-04T22:35:42.051035765,1
1704968172665577,2900075493,HEARING_REQUESTED,2024-02-04T22:35:42.233757016,1
1704968597289169,2900075492,HEARING_REQUESTED,2024-02-04T22:35:42.233518942,1
1704968210285347,2900075137,HEARING_REQUESTED,2024-02-04T22:32:22.139229696,1
1704968187427724,2900075494,HEARING_REQUESTED,2024-02-04T22:35:42.533480637,1
1704968224074471,2900075278,HEARING_REQUESTED,2024-02-04T22:33:42.230285711,1
1704968067648290,2900075495,HEARING_REQUESTED,2024-02-04T22:35:42.96606983,1
1704968370130226,2900075496,HEARING_REQUESTED,2024-02-04T22:35:43.100409139,1
1704968721890403,2900075497,HEARING_REQUESTED,2024-02-04T22:35:43.19418772,1
1704968430097845,2900075498,HEARING_REQUESTED,2024-02-04T22:35:43.261140813,1
1704968193966277,2900075500,HEARING_REQUESTED,2024-02-04T22:35:43.306628506,1
1704968399591382,2900075499,HEARING_REQUESTED,2024-02-04T22:35:43.292822103,1
1704968491214008,2900075501,HEARING_REQUESTED,2024-02-04T22:35:43.399505797,1
1704968203803742,2900075502,HEARING_REQUESTED,2024-02-04T22:35:43.504904161,1
1704968718647493,2900075504,HEARING_REQUESTED,2024-02-04T22:35:43.564997392,1
1704968725135581,2900075503,HEARING_REQUESTED,2024-02-04T22:35:43.562450417,1
1704968437243996,2900075505,HEARING_REQUESTED,2024-02-04T22:35:44.358984661,1
1704968298029161,2900075199,HEARING_REQUESTED,2024-02-04T22:32:54.67997348,1
1704968538871059,2900075506,HEARING_REQUESTED,2024-02-04T22:35:45.918656937,1
1704968295151489,2900075368,HEARING_REQUESTED,2024-02-04T22:34:32.869816539,1
1704968616502485,2900075507,HEARING_REQUESTED,2024-02-04T22:35:46.625293826,1
